pca_0,pca_1
0.33381132512732625,0.9898878734201435
0.3338187834861271,0.7458648671800564
0.33381132512732625,0.9898878734201435
0.2036214153468992,0.26242214447393664
0.6644241990177792,0.015334334974887509
0.6658453731972722,0.9874355469544327
0.6651133928562349,0.7452370080735062
0.6669821195955528,0.9937287039724232
0.6651208512150357,0.5012140018334192
0.2036214153468992,0.26242214447393664
0.20362887370570004,0.018399138233849643
0.06963764726655819,0.7547101135775335
0.9987210194763572,0.504938288858303
0.20360649862929758,0.7504681569541105
0.6651283095738365,0.25719099559333225
0.5318917668234705,0.7521471888738039
0.5336531330904293,1.0
0.33362353741054385,0.504188669544455
0.6651133928562349,0.7452370080735062
0.6649032300630501,0.9916068229180788
0.20362887370570004,0.018399138233849643
0.06963764726655819,0.7547101135775335
0.9987210194763572,0.504938288858303
0.20360649862929758,0.7504681569541105
0.6651283095738365,0.25719099559333225
0.6651133928562349,0.7452370080735062
0.7334826275458868,0.5077873847480288
0.9987135611175564,0.74896129509839
0.6627645212725646,0.009968657295158445
0.6626704421389198,0.7462333610412155
0.6633745526949772,0.9880900216596602
0.5333798889901334,0.5023004903490549
0.6675577387547271,0.7559307221622862
0.7289442807305431,0.2580617767397314
0.7289293640129414,0.7461077892199055
0.6651208512150357,0.5012140018334192
0.6651133928562349,0.7452370080735062
0.6651059344974342,0.9892600143135932
0.20362887370570004,0.018399138233849643
0.5333873473489342,0.2582774841089679
0.5319139646578355,0.9943373158100317
0.20207782126122475,0.7469513556956922
0.2018676584680399,0.9933211705402647
0.9994325883912154,0.5027719432366609
0.9979741224177183,0.7507857624575506
0.7314303462217757,0.017876987330452287
0.531603606005573,0.7424936917030327
0.20184513236233875,0.5026153458279145
0.20360649862929758,0.7504681569541105
0.06842226003204016,0.2611818798902344
0.0675527920379212,0.7408849332581715
0.9973417159189033,0.5047334168133097
0.5333724306313326,0.7463234965891419
0.7944070790021353,0.01046271584641234
0.7943847039257328,0.7425317345666733
0.6651208512150357,0.5012140018334192
0.6650342304401917,0.9934556993393893
0.6651133928562349,0.7452370080735062
0.6651059344974342,0.9892600143135932
0.2036214153468992,0.26242214447393664
0.5333012525007967,0.49909412499651284
0.06643422440637048,0.011098803686948822
0.9986423829870205,0.501731923505761
0.7290159847877854,0.25386609171393537
0.9956103341164464,0.5035634241593768
0.06641184932996802,0.7431678224072098
0.13576263797426896,0.011801543444199147
0.13676786241560202,0.7516995919760707
0.06641930768876886,0.4991448161671228
0.5333087108595975,0.25507111875642585
0.6652734669220375,0.49972982458418436
0.5982214120740816,0.007602312794454336
0.5333012525007967,0.49909412499651284
0.5343213936597314,0.7509461610482104
0.33317826621919455,0.2521276063197815
0.13677532077440285,0.5076765857359837
0.06643422440637048,0.011098803686948822
0.5333012525007967,0.49909412499651284
0.5334366763297741,0.9861508178034328
0.5344717342063104,0.7499568413749564
0.06642676604756964,0.2551218099270358
0.5333012525007967,0.49909412499651284
0.06643422440637048,0.011098803686948822
0.9986423829870205,0.501731923505761
0.7290159847877854,0.25386609171393537
0.9956103341164464,0.5035634241593768
0.06641184932996802,0.7431678224072098
0.13576263797426896,0.011801543444199147
0.13676786241560202,0.7516995919760707
0.06641930768876886,0.4991448161671228
0.5333087108595975,0.25507111875642585
0.6652734669220375,0.49972982458418436
0.5982214120740816,0.007602312794454336
0.5333012525007967,0.49909412499651284
0.5343213936597314,0.7509461610482104
0.33317826621919455,0.2521276063197815
0.13677532077440285,0.5076765857359837
0.06643422440637048,0.011098803686948822
0.5333012525007967,0.49909412499651284
0.5334366763297741,0.9861508178034328
0.5344717342063104,0.7499568413749564
0.06642676604756964,0.2551218099270358
0.06641930768876886,0.4991448161671228
0.6014412443145375,0.00744130469976062
0.5333798889901334,0.5023004903490549
0.9989873171998661,0.2507108800119874
0.06989648663126624,0.7445057109713047
0.20208527962002554,0.5029283494556052
0.3353072339241261,0.7445338664314298
0.533394805707735,0.0142544778688809
0.6669178738971113,0.7539013827581325
0.7290085264289845,0.49788909795402236
0.9989873171998661,0.2507108800119874
0.5333798889901334,0.5023004903490549
0.5344000301490681,0.7541525264007525
0.2657035533915274,0.0094622156062244
0.26847760245862007,0.753190069024205
0.5316110643643738,0.49847068546294576
0.33208740168367024,0.7446948745261235
0.2036214153468992,0.26242214447393664
0.26847760245862007,0.753190069024205
0.5315324278750371,0.4952643201104037
0.665070412782015,0.7468652125194812
0.7290234431465862,0.009843085473848379
0.6644650135113739,0.7462600246057502
0.5333012525007967,0.49909412499651284
0.06642676604756964,0.2551218099270358
0.06641930768876886,0.4991448161671228
0.13576263797426896,0.011801543444199147
0.06641930768876886,0.4991448161671228
0.19885798902076884,0.7471123637903858
0.26692639898484616,0.25896744305343655
0.5314460919129935,0.7508233968015625
0.6639082044498403,0.5076925760082536
0.7943847039257328,0.7425317345666733
0.6644873885877765,0.014191005885489272
0.06641930768876886,0.4991448161671228
0.9968964447275539,0.2526723535886364
0.9971848837494836,0.7454444938399716
0.9979039110231426,0.49925514197824233
0.9989724004822644,0.7387568924921613
0.5333161692183983,0.011048112516338915
0.9983399939834494,0.49270454684792053
0.9962503014111117,0.7401451345867389
0.9989947755586669,0.006687873771900332
0.7981134006466628,0.7425511894548229
0.6014263275969358,0.4954873171799346
0.5333087108595975,0.25507111875642585
0.33465722136129256,0.7460174856307537
0.13682366907458998,0.4953263001982051
0.33573316917921525,0.7414962299045856
0.4649774041204791,0.002633524002823462
0.46652114923545224,0.7408791562136791
0.33359963737905507,0.4915056373468799
0.3351582992116298,0.7417052570775615
0.7962645551317862,0.24602867113636023
0.7962570967729854,0.4900516773764472
0.9965925242276248,0.7398745816431986
0.0013136583309346639,0.002983809745819632
0.9967412315562313,0.7393458646370246
0.0030724283088827686,0.5003224461495228
0.13623282626095862,0.7426106895476658
0.33245046879566265,0.24736827655261043
0.13522653986534444,0.7415070153202292
0.0012987416133330432,0.4910298222259936
0.9988220599356854,0.7397462121654153
0.7964207208191935,0.0014769478900991118
0.7978242730928051,0.7371989411707309
0.7962570967729854,0.4900516773764472
0.7978157586055601,0.7402512971071289
0.3326008093422417,0.2463789568793564
0.3325933509834409,0.4904019631194434
0.9989947755586669,0.006687873771900332
0.0036483544049125127,0.7410840692802361
0.13460753632038092,0.4906333059069344
0.20093763632493833,0.7377371056782533
0.13683112743339082,0.2513032939581181
0.3320848147743028,0.7387371979127224
0.5328975032468174,0.4960953126683276
0.5996500446123754,0.7356805185339124
0.7957794501274948,0.003265537513067518
0.7952574030348378,0.7358288557593984
0.6014263275969358,0.4954873171799346
0.5338686641095813,0.7429081040636241
0.3326008093422417,0.2463789568793564
0.13682366907458998,0.4953263001982051
0.0013136583309346639,0.002983809745819632
0.00015034054657903084,0.737335717615119
0.9989798588410652,0.4947338862520743
0.9981736805908245,0.7407692286976594
0.3326008093422417,0.2463789568793564
0.3320848147743028,0.7387371979127224
0.13682366907458998,0.4953263001982051
0.33638318174204873,0.7400126107052618
0.4665435243118547,0.008810137493418135
0.4681023055986519,0.7417738032681398
0.3330985595287178,0.49581786590007204
0.9989873171998661,0.2507108800119874
0.33179235593157813,0.49290915690092224
0.33128381972244003,0.7412443916942014
0.135069761166432,0.0034504828319220082
0.33446401656971014,0.7371721254924066
0.5307288459138069,0.49181383727848166
0.5988598392081805,0.7346404988030126
0.7957719917686941,0.2472885437531545
0.930801771794705,0.49201897286052926
0.7957794501274948,0.003265537513067518
0.1350548444488303,0.491496495312096
0.1356872509476454,0.7375488409563368
0.7962645551317862,0.24602867113636023
0.4649624874028775,0.49067953648299745
0.33180727264917975,0.0048631444207482555
0.3338187834861271,0.7458648671800564
0.13474143486105306,0.49874388169693656
0.1357402628978665,0.7438705621644601
0.06562318408633949,0.2516713270951138
0.13522653986534444,0.7415070153202292
0.33480948373764996,0.4950949574107141
0.3317848975727773,0.7369321631410093
0.999297164562238,0.015715250429740868
0.79807595782336,0.7398913772226468
0.6665569421121303,0.9852692013327904
0.7962570967729854,0.4900516773764472
0.7978157586055601,0.7402512971071289
0.33179981429037897,0.2488861506608353
0.33179235593157813,0.49290915690092224
0.33128381972244003,0.7412443916942014
0.135069761166432,0.0034504828319220082
0.33446401656971014,0.7371721254924066
0.5307288459138069,0.49181383727848166
0.5988598392081805,0.7346404988030126
0.7957719917686941,0.2472885437531545
0.930801771794705,0.49201897286052926
0.7957794501274948,0.003265537513067518
0.1350548444488303,0.491496495312096
0.1356872509476454,0.7375488409563368
0.7962645551317862,0.24602867113636023
0.4649624874028775,0.49067953648299745
0.33180727264917975,0.0048631444207482555
0.3338187834861271,0.7458648671800564
0.13474143486105306,0.49874388169693656
0.1357402628978665,0.7438705621644601
0.06562318408633949,0.2516713270951138
0.13522653986534444,0.7415070153202292
0.33480948373764996,0.4950949574107141
0.3317848975727773,0.7369321631410093
0.999297164562238,0.015715250429740868
0.79807595782336,0.7398913772226468
0.6665569421121303,0.9852692013327904
0.7962570967729854,0.4900516773764472
0.7978157586055601,0.7402512971071289
0.33179981429037897,0.2488861506608353
0.33180727264917975,0.0048631444207482555
0.3346516848322701,0.7401072833240551
0.33179235593157813,0.49290915690092224
0.5300605853445047,0.7408676762302713
0.6681454373799084,0.25937679610312403
0.7986144784970001,0.7382389609016308
0.9994325883912154,0.5027719432366609
0.9986264101409745,0.7488072856822459
0.33180727264917975,0.0048631444207482555
0.1357477212566673,0.49984755592437313
0.06562318408633949,0.2516713270951138
0.06561572572753871,0.49569433333520074
0.13473397650225222,0.7427668879370235
0.33180727264917975,0.0048631444207482555
0.13624028461975946,0.49858768330757886
0.0013061999721338258,0.24700681598590662
0.0007902054041949436,0.7393650570192727
0.9301619069370892,0.4899896334563755
0.9307943134359042,0.7360419791006163
0.7957794501274948,0.003265537513067518
0.1350548444488303,0.491496495312096
0.1356872509476454,0.7375488409563368
0.7957719917686941,0.2472885437531545
0.33337351229477774,0.4938038039553829
0.5333161692183983,0.011048112516338915
0.06561572572753871,0.49569433333520074
0.06718942373193754,0.7406119866297485
0.7944713247005768,0.2502900370607033
0.6639724501482818,0.7475198972225445
0.5333012525007967,0.49909412499651284
0.5343213936597314,0.7509461610482104
0.3316569321026007,0.005852464094002308
0.3317848975727773,0.7369321631410093
0.7984715963092219,0.4952052743347978
0.7978157586055601,0.7402512971071289
0.6651283095738365,0.25719099559333225
0.06563064244514033,0.007648320855026758
0.06674921007669105,0.7374344504262494
0.46753489398986725,0.49795982420102863
0.46652114923545224,0.7408791562136791
0.33164947374379994,0.2498754703340893
0.33177638308553214,0.7399845190774071
0.6651208512150357,0.5012140018334192
0.999297164562238,0.015715250429740868
0.7962570967729854,0.4900516773764472
0.7978157586055601,0.7402512971071289
0.3326008093422417,0.2463789568793564
0.06641930768876886,0.4991448161671228
0.6644873885877765,0.014191005885489272
0.7305212309510114,0.7484812613889257
0.9994325883912154,0.5027719432366609
0.9986349246282197,0.7457549297458479
0.06642676604756964,0.2551218099270358
0.19885798902076884,0.7471123637903858
0.2669189406260454,0.5029904492935235
0.5333161692183983,0.011048112516338915
0.6668466957665754,0.5066720111655034
0.7290234431465862,0.009843085473848379
0.9973417159189033,0.5047334168133097
0.9986349246282197,0.7457549297458479
0.06642676604756964,0.2551218099270358
0.6674895996762465,0.504422818875455
0.5333161692183983,0.011048112516338915
0.5333012525007967,0.49909412499651284
0.06643422440637048,0.011098803686948822
0.20360544250085327,0.5094975066504215
0.26992861007331637,0.7491992560434022
0.5316185227231746,0.25444767922285877
0.6651490492713517,0.7500715778720233
0.7303878299864385,0.4980939699990156
0.2667311529092629,0.017291245417835055
0.20361395698809837,0.5064451507140236
0.2005808563359806,0.7513347123807166
0.13575517961546812,0.25582454968428614
0.5333012525007967,0.49909412499651284
0.06643422440637048,0.011098803686948822
0.9987210194763572,0.504938288858303
0.9987767506875536,0.7478179660089919
0.7303952883452393,0.2540709637589287
0.9982124832672191,0.7532735236515822
0.06641930768876886,0.4991448161671228
0.19885798902076884,0.7471123637903858
0.2667311529092629,0.017291245417835055
0.20361395698809837,0.5064451507140236
0.2035979841420525,0.7535205128905085
0.7303952883452393,0.2540709637589287
0.7303878299864385,0.4980939699990156
0.9987359361939588,0.016892276378129067
0.7303878299864385,0.4980939699990156
0.7290010680701837,0.7419121041941094
0.13575517961546812,0.25582454968428614
0.07050894054158047,0.7518251637973807
0.198937151436812,0.49889367252450273
0.2651169108947904,0.7469867919690758
0.2673795322541239,0.016268228885590985
0.6680588166050644,0.751618493609094
0.6642782819230357,0.5015314710337508
0.20130093973808394,0.7461160108226765
0.2036214153468992,0.26242214447393664
0.20361395698809837,0.5064451507140236
0.7336693591342249,0.7525159383200282
0.6642155288872609,0.005977844314355607
0.5356201352730644,0.5036509459858312
0.26928570616364517,0.7514484483334506
0.2656960950327265,0.2534852218463114
0.5307168658112111,0.7410289470412452
0.6639713940198375,0.5065492469188554
0.6644650135113739,0.7462600246057502
0.5320155021502811,0.014049605823887645
0.5330207265916143,0.7539476543557593
0.5317829642806938,0.9924884393887212
0.5343288520185323,0.5069231548081234
0.06562318408633949,0.2516713270951138
0.06641930768876886,0.4991448161671228
0.06920827347346326,0.7548266571049296
0.06643422440637048,0.011098803686948822
0.06634014527272575,0.7473635074330058
0.6674895996762465,0.504422818875455
0.6642623090769899,0.7486068332102357
0.5333087108595975,0.25507111875642585
0.6668392374077746,0.7506950174055904
0.7290085264289845,0.49788909795402236
0.9986349246282197,0.7457549297458479
0.06642676604756964,0.2551218099270358
0.6642623090769899,0.7486068332102357
0.5333012525007967,0.49909412499651284
0.5332937941419958,0.7431171312365998
0.06643422440637048,0.011098803686948822
0.06641930768876886,0.4991448161671228
0.9987284778351581,0.26091528261821606
0.9973342575601024,0.7487564230533967
0.20361395698809837,0.5064451507140236
0.7303952883452393,0.2540709637589287
0.9969821793150995,0.7477913024444571
0.06641930768876886,0.4991448161671228
0.19885798902076884,0.7471123637903858
0.26693385734364694,0.01494443681334956
0.5312519019658546,0.7501178494696501
0.26993606843211715,0.5051762498033153
0.2664104044169073,0.7513256840868026
0.2669040239084437,0.9910364617736975
0.5333087108595975,0.25507111875642585
0.06641930768876886,0.4991448161671228
0.6644799302289756,0.25821401212557626
0.6674821413174458,0.748445825115542
0.7303878299864385,0.4980939699990156
0.7308729349907298,0.7408571036223084
0.9987359361939588,0.016892276378129067
0.9987050466303112,0.7520136510347879
0.7303878299864385,0.4980939699990156
0.2036129008596541,0.2654745004103345
0.20030899663546514,0.743121550809583
0.2018366178750936,0.5056677017643123
0.20360649862929758,0.7504681569541105
0.7303952883452393,0.2540709637589287
0.1357477212566673,0.49984755592437313
0.06643422440637048,0.011098803686948822
0.06641184932996802,0.7431678224072098
0.9973417159189033,0.5047334168133097
0.9986349246282197,0.7457549297458479
0.7290159847877854,0.25386609171393537
0.6637697457138978,0.74986670582703
0.5333012525007967,0.49909412499651284
0.5343213936597314,0.7509461610482104
0.2656960950327265,0.2534852218463114
0.6642623090769899,0.7486068332102357
0.5333012525007967,0.49909412499651284
0.5307213875550061,0.7358368435185687
0.532747815109555,0.9887925537977027
0.06563064244514033,0.007648320855026758
0.33179235593157813,0.49290915690092224
0.3346516848322701,0.7401072833240551
0.33179981429037897,0.2488861506608353
0.5333012525007967,0.49909412499651284
0.06563064244514033,0.007648320855026758
0.5333012525007967,0.49909412499651284
0.601268528691556,0.7404996430932755
0.7957719917686941,0.2472885437531545
0.06560826736873787,0.7397173395752877
0.33236722589916357,0.4927001297279464
0.13504738609002953,0.7355195015521829
0.7957794501274948,0.003265537513067518
0.13682366907458998,0.4953263001982051
0.7957719917686941,0.2472885437531545
0.7944564079829751,0.7383360495408773
0.9968889863687531,0.4966953598287233
0.9981821950780695,0.7377168727612615
0.06597286526165347,0.0073777679114865324
0.06674921007669105,0.7374344504262494
0.1368886639646204,0.4975646667753348
0.13623282626095862,0.7426106895476658
0.33179981429037897,0.2488861506608353
0.7962570967729854,0.4900516773764472
0.7978157586055601,0.7402512971071289
0.33180727264917975,0.0048631444207482555
0.33179235593157813,0.49290915690092224
0.3346516848322701,0.7401072833240551
0.33179981429037897,0.2488861506608353
0.5333012525007967,0.49909412499651284
0.06563064244514033,0.007648320855026758
0.5333012525007967,0.49909412499651284
0.601268528691556,0.7404996430932755
0.7957719917686941,0.2472885437531545
0.06560826736873787,0.7397173395752877
0.33236722589916357,0.4927001297279464
0.13504738609002953,0.7355195015521829
0.7957794501274948,0.003265537513067518
0.13682366907458998,0.4953263001982051
0.7957719917686941,0.2472885437531545
0.7944564079829751,0.7383360495408773
0.9968889863687531,0.4966953598287233
0.9981821950780695,0.7377168727612615
0.06597286526165347,0.0073777679114865324
0.06674921007669105,0.7374344504262494
0.1368886639646204,0.4975646667753348
0.13623282626095862,0.7426106895476658
0.33179981429037897,0.2488861506608353
0.7962570967729854,0.4900516773764472
0.7978157586055601,0.7402512971071289
0.33180727264917975,0.0048631444207482555
0.33179235593157813,0.49290915690092224
0.33128381972244003,0.7412443916942014
0.5351748640817151,0.2515898827611577
0.5986967701669823,0.7408985655145992
0.8002030932190005,0.49511060171600446
0.5993279967658229,0.7414717969966705
0.9971286223365493,0.01016910976716856
0.5294281788456897,0.49481533058603044
0.06545792682215884,0.7407066592485417
0.33237468425796435,0.24867712348785942
0.1350548444488303,0.491496495312096
0.796272013490587,0.0020056648962732404
0.33179235593157813,0.49290915690092224
0.1358749192102054,0.7404839987879852
0.06676412679429267,0.24938843794607546
0.06659886953011201,0.7384237700995034
0.997528851226369,0.4987246992328771
0.5323249189946082,0.004662471852768357
0.5329424087758217,0.7387608299771832
0.06561572572753871,0.49569433333520074
0.13473397650225222,0.7427668879370235
0.33179981429037897,0.2488861506608353
0.3325844867905573,0.7382428983866527
0.13489112734521608,0.49007535188432777
0.1356872509476454,0.7375488409563368
0.7957794501274948,0.003265537513067518
0.1350548444488303,0.491496495312096
0.7957719917686941,0.2472885437531545
0.797323195242468,0.7415111697239232
0.33337351229477774,0.4938038039553829
0.13745607557340506,0.7413786458424458
0.06563064244514033,0.007648320855026758
0.06732408004427642,0.7372254232532736
0.1357477212566673,0.49984755592437313
0.3366855707456199,0.7490399873631022
0.46496994576167827,0.24665653024291045
0.46652114923545224,0.7408791562136791
0.33179235593157813,0.49290915690092224
0.796272013490587,0.0020056648962732404
0.33179235593157813,0.49290915690092224
0.5292703799403098,0.7398276564993714
0.6651283095738365,0.25719099559333225
0.7955973506909283,0.736053160391839
0.9994325883912154,0.5027719432366609
0.9986349246282197,0.7457549297458479
0.06563064244514033,0.007648320855026758
0.9981896534368704,0.49369386652117453
0.7947986307994882,0.738065496597337
0.6681454373799084,0.25937679610312403
0.9969465228999828,0.74295673264594
0.7962570967729854,0.4900516773764472
0.33180727264917975,0.0048631444207482555
0.3325933509834409,0.4904019631194434
0.9989873171998661,0.2507108800119874
0.06989648663126624,0.7445057109713047
0.1374635339322059,0.49735563960235896
0.33638318174204873,0.7400126107052618
0.5333161692183983,0.011048112516338915
0.5338686641095813,0.7429081040636241
0.33179235593157813,0.49290915690092224
0.13511238098006,0.7377578681293127
0.06562318408633949,0.2516713270951138
0.33273482733713633,0.7372535787133986
0.1350548444488303,0.491496495312096
0.1356872509476454,0.7375488409563368
0.796272013490587,0.0020056648962732404
0.3325933509834409,0.4904019631194434
0.33310793971729696,0.001861651113199525
0.33258589262464,0.7344249693595304
0.4665286075942531,0.49685614997359207
0.3326008093422417,0.2463789568793564
0.33638318174204873,0.7400126107052618
0.0007976637629957262,0.49534205077918575
0.9979884891630527,0.005584199544463764
0.9981821950780695,0.7377168727612615
0.794463866341776,0.4943130433007903
0.597395455036449,0.7362208486827932
0.5333087108595975,0.25507111875642585
0.4649624874028775,0.49067953648299745
0.46652114923545224,0.7408791562136791
0.33260826770104246,0.0023559506392694107
0.3356579712278843,0.7412109575514916
0.3325933509834409,0.4904019631194434
0.46430501648124317,0.7361861619224084
0.5992176532015276,0.2467713166485769
0.4666763782486377,0.7381208287077687
0.3344714749285109,0.49314911925231963
0.13504738609002953,0.7355195015521829
0.4649774041204791,0.002633524002823462
0.7962581529014296,0.7310223276801364
0.1350548444488303,0.491496495312096
0.1356872509476454,0.7375488409563368
0.7962645551317862,0.24602867113636023
0.3325933509834409,0.4904019631194434
0.33310793971729696,0.001861651113199525
0.33258589262464,0.7344249693595304
0.4665286075942531,0.49685614997359207
0.3326008093422417,0.2463789568793564
0.33638318174204873,0.7400126107052618
0.0007976637629957262,0.49534205077918575
0.9979884891630527,0.005584199544463764
0.9981821950780695,0.7377168727612615
0.794463866341776,0.4943130433007903
0.597395455036449,0.7362208486827932
0.5333087108595975,0.25507111875642585
0.4649624874028775,0.49067953648299745
0.46652114923545224,0.7408791562136791
0.33260826770104246,0.0023559506392694107
0.3356579712278843,0.7412109575514916
0.3325933509834409,0.4904019631194434
0.46430501648124317,0.7361861619224084
0.5992176532015276,0.2467713166485769
0.4666763782486377,0.7381208287077687
0.3344714749285109,0.49314911925231963
0.13504738609002953,0.7355195015521829
0.4649774041204791,0.002633524002823462
0.7962581529014296,0.7310223276801364
0.1350548444488303,0.491496495312096
0.1356872509476454,0.7375488409563368
0.7962645551317862,0.24602867113636023
0.3325933509834409,0.4904019631194434
0.46430501648124317,0.7361861619224084
0.5992251115603284,0.0027483104084898846
0.5996500446123754,0.7356805185339124
0.7964074373195644,0.4890623577031932
0.7970398438183794,0.735114703347434
0.13506230280763115,0.247473489072009
0.002082234213536982,0.7349074557896415
0.9965999825864256,0.4958515754031117
0.1336604196739688,0.7353304018296347
0.0013136583309346639,0.002983809745819632
0.3325773781373949,0.7374773252959281
0.1350548444488303,0.491496495312096
0.1356872509476454,0.7375488409563368
0.7962645551317862,0.24602867113636023
0.3325933509834409,0.4904019631194434
0.1358749192102054,0.7404839987879852
0.0013136583309346639,0.002983809745819632
0.9989724004822644,0.7387568924921613
0.7952648613936386,0.4918058495193114
0.7957570750510924,0.7353345562333284
0.7969265760759534,0.24597365337952856
0.9981736805908245,0.7407692286976594
0.0015934590940890336,0.4942998420750724
0.1368162107157892,0.7393493064382921
0.19995372500572656,0.004564412730555911
0.1999313499293241,0.7366334314508168
0.13617365651175645,0.49680991939752905
0.1368162107157892,0.7393493064382921
0.5984274477973327,0.24573129691767712
0.5984911675690677,0.7369836747503931
0.5984986259278686,0.4929606685103061
0.7962616467955181,0.7355032850590264
0.998204570154472,0.005647854041000544
0.001291283254532205,0.7350528284660807
0.13624028461975946,0.49858768330757886
0.1368162107157892,0.7393493064382921
0.0013061999721338258,0.24700681598590662
0.998322387919431,0.7402405116914852
0.7962570967729854,0.4900516773764472
0.7978157586055601,0.7402512971071289
0.7961945957349161,0.003775114498602128
0.929493646367787,0.739043472408165
0.7962570967729854,0.4900516773764472
0.7979660991521391,0.7392619774338748
0.0013061999721338258,0.24700681598590662
0.06643422440637048,0.011098803686948822
0.9987284778351581,0.26091528261821606
0.7304027467040402,0.010047957518841633
0.9981413051366832,0.5060441520589531
0.06642676604756964,0.2551218099270358
0.1357477212566673,0.49984755592437313
0.06692678776946265,0.009838931070154544
0.9987125049891121,0.5079906447947009
0.7314228878629749,0.2618999935705393
0.06641930768876886,0.4991448161671228
0.2667311529092629,0.017291245417835055
0.6642782819230357,0.5015314710337508
0.2036214153468992,0.26242214447393664
0.7304027467040402,0.010047957518841633
0.7304027467040402,0.010047957518841633
0.7308963661955765,0.24975873520573652
0.20362887370570004,0.018399138233849643
0.9987210194763572,0.504938288858303
0.6644799302289756,0.25821401212557626
0.2669189406260454,0.5029904492935235
0.5302466775245215,0.010219800937778523
0.6637772040726986,0.505843699586943
0.5333087108595975,0.25507111875642585
0.5343288520185323,0.5069231548081234
0.06643422440637048,0.011098803686948822
0.06643422440637048,0.011098803686948822
0.2036214153468992,0.26242214447393664
0.7304027467040402,0.010047957518841633
0.6653592120645365,0.5037017630274507
0.7303952883452393,0.2540709637589287
0.9971137056189476,0.49821512224734255
0.5304408674716604,0.010925348269690882
0.6674895996762465,0.504422818875455
0.7303952883452393,0.2540709637589287
0.5316110643643738,0.49847068546294576
0.2667311529092629,0.017291245417835055
0.6642782819230357,0.5015314710337508
0.20185259072113954,0.25859233958782746
0.20361395698809837,0.5064451507140236
